name,subway,distance,service_rating,price,overall_rating,facility_rating,hygiene_rating,location_lat,location_lng
宝龙商务酒店,小北,948,2.7,126,2.9,2.4,2.5,23.141582,113.27484
广州深港酒店式公寓保利中环国际公寓店,小北,558,2.5,308,2.8,2.7,2.7,23.143688,113.28791
广州金鹰酒店,小北,171,4,178,2.7,3.7,3.9,23.14493,113.28435
怡龙宾馆,小北,628,3,138,2.7,2,3,23.151335,113.283966
华隆宾馆,小北,879,1,108,2.5,1,1.8,23.13972,113.28848
纳迪酒店,小北,857,0,0,2.3,0,0,23.153208,113.28074
私享家连锁酒店公寓(广州北京路锦源店),团一大广场,873,4.2,228,4.2,4.1,4.2,23.124968,113.27606
广州海俊酒店,团一大广场,436,4,204,4.1,3.8,4,23.121994,113.28108
7天连锁酒店(广州越秀南路团一大广场地铁站店),团一大广场,319,3.4,169,4.1,3.4,3.4,23.127085,113.28508
广州呈爱主题精品酒店白云路店（广湾18商务港）,团一大广场,446,4.3,199,4.1,4.2,4.2,23.124203,113.28893
逸米酒店(广州大沙头码头店),团一大广场,728,4.3,136,4.1,4,4.2,23.120161,113.29014
广州E嘉酒店公寓（北京路锦源店）,团一大广场,924,0,178,4.1,4,3.6,23.124823,113.27554
广州亮星酒店,团一大广场,809,4.4,137,4.1,4,4.3,23.124598,113.276665
广州茶阳国际酒店公寓北京路金润铂宫店,团一大广场,960,4.1,358,4.1,4.1,4.1,23.129143,113.276825
喜尔滨大酒店,团一大广场,481,3.9,262,4,3.8,4,23.128586,113.284454
汉庭酒店(江湾店),团一大广场,444,4.6,183,4,3.9,4.1,23.122427,113.2807
7天连锁酒店(广州江湾店),团一大广场,333,4.4,142,4,4.2,4.4,23.124023,113.28782
7天连锁酒店(北京路地铁站店),团一大广场,699,4.4,159,4,4.1,4.3,23.122465,113.278015
佳园连锁酒店沿江东店,团一大广场,480,3.9,158,4,3.7,3.9,23.121277,113.28798
广州水善坊酒店,团一大广场,897,4.1,391,4,3.9,4.1,23.126434,113.293015
广州辉豪酒店,团一大广场,476,4.3,132,4,4.3,4.5,23.128275,113.28616
大沙岛宾馆,团一大广场,869,4.5,155,4,4.1,4.4,23.11994,113.291664
广州黄金庭宾馆,团一大广场,998,3.9,205,4,3.9,4,23.132792,113.287605
广州旺德福精品酒店,团一大广场,346,4.5,143,4,4.1,4.4,23.125856,113.28167
广州晶源酒店式公寓,团一大广场,895,4.4,193,4,4.3,4.3,23.125065,113.27586
广州教育酒店,团一大广场,887,0,184,4,3,4,23.129322,113.27787
鸿运宾馆(荔湾路),西场,982,4.4,109,3.2,4.5,4.4,23.13671,113.25118
御龙宾馆(西华路),西场,631,3,88,3.1,2.8,3,23.140018,113.24974
北部湾酒店,西场,732,3.6,110,2.8,3.1,3.7,23.149504,113.246315
亚都宾馆,西场,953,2.5,109,2.6,2.2,2.1,23.136307,113.25023
玉龙宾馆,西场,812,0,168,2.3,0,0,23.148415,113.25004
佳云宾馆,西场,849,2.6,108,1.6,2.2,2.2,23.148735,113.25019
拾鑫酒店,西场,986,0,0,-1,0,0,23.149544,113.25121
圣地大酒店,梅花园,698,3.6,197,3.6,3.4,3.6,23.18746,113.328156
凯特宾馆(梅花园地铁口店),梅花园,146,4,135,3.6,4.2,3.7,23.179983,113.32667
易顺宾馆,梅花园,914,3.7,107,3.6,3.8,3.9,23.17357,113.33009
云海酒店,梅花园,386,4.2,123,3.5,3.8,3.9,23.184689,113.326256
君辉宾馆,梅花园,588,3.9,98,3.3,4,4.1,23.185938,113.329666
文太酒店,梅花园,460,2.8,93,3.2,2.8,2.8,23.185404,113.32722
军宏宾馆,梅花园,562,4,115,3.1,3.7,3.9,23.185648,113.32971
意达酒店,梅花园,530,3.8,137,3,4,3.6,23.18604,113.326744
广州乐乐宾馆,梅花园,438,4.5,80,2.8,2,2,23.185219,113.326836
快捷公寓,梅花园,187,1,49,1,1,1,23.179588,113.326836
广州卢卡斯之家,梅花园,505,0,265,-1,0,0,23.178469,113.32305
维福顿公寓（广州保利中达店）,大剧院,518,4.3,522,4.3,4.4,4.5,23.121454,113.33632
广州悦佳酒店公寓美国领事馆店,大剧院,912,4.4,328,4.3,4.1,4,23.12675,113.32454
广州斑马酒店公寓,大剧院,916,4.6,278,4.3,4.1,4.3,23.126673,113.32442
广州铂晶连锁酒店公寓中达广场店,大剧院,536,4.4,559,4.2,4.5,4.5,23.121206,113.336494
广州家乐庭服务式公寓猎德地铁站店,大剧院,874,4.4,298,4.2,4.2,4.4,23.126228,113.33795
美如酒店公寓(广州铂林店）,大剧院,909,3,178,4.2,3,3,23.124924,113.32325
广州宁济公寓,大剧院,667,4.3,189,4.2,3.6,3.9,23.123901,113.32534
广州嘉东阳光酒店公寓（原广州嘉东公寓）,大剧院,912,4.2,267,4.2,4.2,4.2,23.126553,113.32435
广州爱丽丝酒店公寓,大剧院,930,4.2,214,4.1,3.9,4.2,23.124996,113.32306
星驿国际酒店公寓广州保利中达店,大剧院,511,4.1,420,4.1,4.3,4.3,23.121365,113.33624
怡蕊酒店式公寓（广州珠江新城店）（原松海管家公寓）,大剧院,948,4.2,305,4.1,3.9,4,23.125391,113.32308
树洞优选酒店式公寓(珠江新城店),大剧院,935,4.4,238,4.1,4.4,4.4,23.12523,113.323135
广州松海管家公寓（广弘天琪总店）,大剧院,756,4.2,335,4.1,4.1,4.1,23.123907,113.324394
国门酒店,大剧院,729,4.3,345,4,3.9,4.1,23.124819,113.3252
广州美忆家酒店公寓（铂林店）,大剧院,943,3.8,216,4,3.7,3.7,23.125355,113.32312
广州美领宾馆,大剧院,908,3.9,258,3.9,3.7,3.9,23.123451,113.32266
私享家连锁酒店公寓(广州汇峰国际公寓店),大剧院,865,3.7,208,3.9,3.6,3.8,23.126251,113.337814
广州达美酒店公寓（华利路店）,大剧院,666,3.7,276,3.9,3.4,3.6,23.123863,113.32533
广州怡蕊酒店式公寓,大剧院,943,4.1,175,3.9,3.8,4.1,23.125357,113.32312
威喜登商务公寓,大剧院,792,0,325,3.9,3.3,2.9,23.125946,113.33716
私享家连锁酒店公寓(东山铭泰店),东山口,98,4.1,255,4,4.1,4.1,23.130852,113.30301
广州合群大酒店,东山口,647,3.9,360,4,3.8,4,23.124949,113.29981
汉庭酒店(中山二路店),东山口,455,4.2,195,3.9,3.9,4.3,23.128683,113.29815
鸣虹酒店执信店,东山口,655,4.1,218,3.9,3.9,4.1,23.13511,113.298454
东方丝绸大酒店,东山口,922,4,231,3.9,3.8,4,23.137346,113.307045
广州凯特宾馆达道路店,东山口,677,3.8,118,3.9,3.9,4,23.12886,113.308655
东湖·铭泰公寓营销中心,东山口,955,0,172,3.9,4,4,23.12453,113.295334
城市便捷酒店(广州东山口店),东山口,272,4.2,159,3.8,4,4.2,23.12919,113.299866
金城宾馆,东山口,272,3.7,244,3.7,3.6,3.9,23.129194,113.299866
华南环境科技交流中心招待所,东山口,540,4,99,3.7,3,4,23.125893,113.30009
广州花园青旅(江岭北1号店),东山口,459,3,0,3.7,3,4,23.126259,113.30148
广州东湖酒店公寓,东山口,955,4.3,143,3.7,4.1,4.4,23.124554,113.29531
新河宾馆,东山口,610,4.4,80,3.6,4.4,4.4,23.125696,113.299034
广州艺星宾馆艺星轩-商务之都,东山口,741,3.8,364,3.6,3.6,3.8,23.13696,113.303085
广州鼎汇酒店公寓,东山口,727,5,209,3.6,4,5,23.136837,113.30306
广州新裕酒店,东山口,747,3.4,178,3.5,3.1,3.4,23.136885,113.30388
向群宾馆(东华东路),东山口,506,4.1,98,3.2,4.1,4.2,23.126522,113.29951
中山大学北苑宾馆,东山口,775,2.9,246,3.1,2.6,3,23.136341,113.29836
嘉悦宾馆,东山口,397,4.5,118,2.9,4.5,4.5,23.133867,113.30284
浩天宾馆,东山口,970,3.4,300,2.7,3,3.5,23.132277,113.29297
7天连锁酒店(广州天河客运站店),天河客运站,281,4.5,158,3.8,4.4,4.5,23.173931,113.35041
华鑫酒店,天河客运站,541,4.4,87,3.8,4.2,4.3,23.181316,113.34988
广州平安公寓燕岭路店,天河客运站,305,4.1,111,3.8,4.2,4.2,23.175919,113.34745
广州元岗盈利公寓,天河客运站,677,4.2,0,3.8,3.5,3.6,23.182558,113.350555
广州源悦商务宾馆,天河客运站,569,4.1,107,3.7,4.1,4.3,23.180452,113.353874
广州嘉福利晶酒店(天河店),天河客运站,862,3.8,217,3.7,3.7,3.9,23.173267,113.35807
广州祥兴商务酒店,天河客运站,216,3.7,163,3.7,3.6,3.8,23.177912,113.35181
米兰公寓(广州元岗店),天河客运站,656,4.1,68,3.7,3.5,4.2,23.18237,113.35024
广州发祥宾馆(原广州亚利宾馆),天河客运站,600,3.8,117,3.6,3.6,3.7,23.175203,113.344666
天旭宾馆,天河客运站,485,4.3,98,3.6,4.2,4.5,23.179913,113.353294
农圆宾馆,天河客运站,320,0,92,3.6,4.3,4.3,23.178036,113.353004
天羽宾馆,天河客运站,535,2,43,3.5,2,2,23.17972,113.34651
广州心悦公寓,天河客运站,698,3.2,0,3.5,3.4,4.2,23.176472,113.357216
广州欣荣公寓,天河客运站,637,3,68,3.5,3,4,23.182104,113.349266
晨龙酒店(天河店),天河客运站,681,3.6,115,3.4,3.1,3.3,23.181433,113.35428
卡纳公寓,天河客运站,438,3.6,98,3.4,3.8,4,23.176111,113.34611
潮汕公寓,天河客运站,402,3,92,3.4,2.6,3,23.178722,113.347305
广州诚捷公寓元岗店,天河客运站,253,3,34,3.4,1.6,1.6,23.178404,113.35169
广州53青年旅舍,天河客运站,804,0,48,3.3,0,0,23.171917,113.35651
广州天天公寓天河店,天河客运站,277,4.3,57,3.2,3.8,4.2,23.17895,113.35059
新世界大酒店,陈家祠,961,4,272,4.1,3.8,4.1,23.134626,113.26159
海友酒店(广州上下九步行街店),陈家祠,572,3.9,107,4.1,3.6,3.9,23.12891,113.24801
逸米酒店广州陈家祠地铁站店,陈家祠,908,4,104,4.1,3.8,4,23.13892,113.256744
宝湾酒店(长寿西路),陈家祠,961,4,197,4.1,3.9,4.2,23.123505,113.249504
方洁连锁酒店(广州西门口地铁站店),陈家祠,932,0,105,4.1,0,0,23.134214,113.261444
7天连锁酒店(广州陈家祠地铁站二店),陈家祠,222,4.5,205,4,4.2,4.4,23.129671,113.25223
圣玛登酒店,陈家祠,594,4.2,224,4,4,4.2,23.131107,113.24699
7天连锁酒店(广州荔湾路店),陈家祠,760,4.5,144,4,4.4,4.5,23.138348,113.25148
7天连锁酒店(广州龙津东路店),陈家祠,607,4.3,158,4,4.1,4.3,23.128208,113.25742
海友酒店(荔湾彩虹桥店),陈家祠,763,4.2,99,4,3.9,4.1,23.138474,113.2524
布丁酒店(荔湾路彩虹桥店),陈家祠,1000,4.3,107,4,4.2,4.4,23.139927,113.24904
广州圣庭酒店中山八地铁站店,陈家祠,551,4.2,124,4,3.8,4.1,23.13171,113.24738
逸米酒店广州长寿路地铁站店,陈家祠,539,3.6,0,3.9,3.6,3.6,23.128843,113.248436
五羊城酒店,陈家祠,963,3.9,249,3.9,3.7,3.8,23.126623,113.26048
玉城酒店,陈家祠,795,4.1,238,3.9,3.9,4.2,23.12447,113.25324
江月宾馆长寿分店,陈家祠,935,3.5,169,3.9,3.4,3.6,23.123405,113.25075
金鹏宾馆(龙津西路店),陈家祠,628,3.2,93,3.9,1,2.5,23.129913,113.24692
佳程酒店,陈家祠,816,5,128,3.9,5,5,23.134857,113.25994
布丁酒店(广州陈家祠地铁站上下九步行街店),陈家祠,357,4.2,132,3.8,4,4.3,23.128435,113.25334
饶州商务宾馆,陈家祠,796,3.8,108,3.8,3.5,3.8,23.126427,113.25815
广州圣庭酒店中山八地铁站店,长寿路,855,4.2,124,4,3.8,4.1,23.13171,113.24738
广州莱喜酒店,长寿路,931,3.2,140,4,4,4,23.123384,113.23951
广州加州青年旅馆,长寿路,964,3.2,45,4,2.5,2.9,23.118404,113.25571
江月宾馆长寿分店,长寿路,233,3.5,169,3.9,3.4,3.6,23.123405,113.25075
7天连锁酒店(广州上下九恒宝广场店),长寿路,322,4.3,100,3.9,4.2,4.2,23.122044,113.24636
玉城酒店,长寿路,478,4.1,238,3.9,3.9,4.2,23.12447,113.25324
逸米酒店广州长寿路地铁站店,长寿路,528,3.6,0,3.9,3.6,3.6,23.128843,113.248436
如家快捷酒店(广州上下九商业步行街店),长寿路,994,4.1,146,3.9,3.8,4,23.121658,113.25794
金鹏宾馆(龙津西路店),长寿路,668,3.2,93,3.9,1,2.5,23.129913,113.24692
布丁酒店(广州陈家祠地铁站上下九步行街店),长寿路,684,4.2,132,3.8,4,4.3,23.128435,113.25334
广州铂睿2359公寓,长寿路,997,4.2,163,3.8,3.9,4.2,23.122108,113.258095
上九湾酒店,长寿路,929,3.9,183,3.8,3.6,3.8,23.121363,113.25718
八方宾馆,长寿路,560,3.6,162,3.8,3.4,3.6,23.119284,113.25021
丹妮斯酒店(上下九店),长寿路,979,3.9,168,3.8,3.6,3.9,23.123762,113.25816
广州市荔湾区广美宾馆,长寿路,810,3.7,108,3.8,3.2,3.7,23.129473,113.24324
广发商务宾馆,长寿路,882,3.7,108,3.8,3.2,3.6,23.12979,113.24257
广州十三行家庭阳光旅馆,长寿路,943,4,40,3.7,3.7,3.7,23.118486,113.25551
宁夏招待所,长寿路,489,0,137,3.7,0,0,23.127651,113.25141
宁泰酒店,长寿路,889,3.8,152,3.7,3.7,3.9,23.122475,113.24007
广州热科宾馆,长寿路,714,4.1,95,3.6,3.3,3.6,23.128742,113.25341
广州天域国际酒店公寓,江泰路,936,4,191,4,3.9,4,23.096046,113.28318
广州嘉驿国际酒店公寓,江泰路,940,3.8,183,4,3.7,3.9,23.096,113.282974
逸米酒店广州宝岗大道燕子岗店,江泰路,679,0,168,3.9,4.4,2.7,23.086248,113.280785
多宝酒店(人来人往分店),江泰路,434,4.1,168,3.8,4.2,4.4,23.091862,113.28504
微8酒店（江燕路店）,江泰路,335,0,118,3.8,0,0,23.086443,113.28451
大都连锁快捷酒店泰沙店,江泰路,598,4,118,3.7,3.8,3.6,23.091179,113.29201
柏力酒店泰沙店,江泰路,589,4,96,3.6,3.9,4,23.087387,113.29266
广州海燕宾馆,江泰路,239,4.2,94,3.6,3.6,4.2,23.087563,113.284836
怡园宾馆,江泰路,983,3.7,248,3.6,3.5,3.7,23.087183,113.27748
布丁酒店(江泰路地铁站店),江泰路,227,3.7,121,3.5,3.5,3.8,23.087671,113.28492
广州骏福连锁酒店(昌岗店),江泰路,985,0,0,3.5,0,0,23.097181,113.28823
金五羊宾馆,江泰路,637,4.1,158,3.4,3.9,4.2,23.092081,113.29178
保嘉利宾馆,江泰路,960,3.7,115,3.3,3.8,3.8,23.081432,113.28145
广州星都大酒店,江泰路,927,3.4,208,3.2,3.1,3.4,23.09432,113.28062
泰沙宾馆,江泰路,667,0,0,2.3,0,0,23.091858,113.292336
广泰宾馆,江泰路,644,0,138,2.2,0,0,23.090694,113.292786
广州新兴住宿,江泰路,507,0,0,-1,0,0,23.08734,113.28218
汉庭全季酒店,珠江新城,974,4.3,351,4.3,4.2,4.5,23.120617,113.31957
广州悦佳酒店公寓美国领事馆店,珠江新城,364,4.4,328,4.3,4.1,4,23.12675,113.32454
广州斑马酒店公寓,珠江新城,371,4.6,278,4.3,4.1,4.3,23.126673,113.32442
广州锐得-保利中达公寓,珠江新城,996,4.4,111,4.3,4.5,4.5,23.121164,113.33639
维福顿公寓（广州保利中达店）,珠江新城,976,4.3,522,4.3,4.4,4.5,23.121454,113.33632
怡蕊酒店式公寓（广州富力威尔斯店）,珠江新城,849,4.1,0,4.3,4.2,4.3,23.131586,113.32311
外商大酒店,珠江新城,910,4.5,392,4.2,3.5,4.4,23.130453,113.320854
美如酒店公寓(广州铂林店）,珠江新城,455,3,178,4.2,3,3,23.124924,113.32325
广州宁济公寓,珠江新城,280,4.3,189,4.2,3.6,3.9,23.123901,113.32534
广州嘉东阳光酒店公寓（原广州嘉东公寓）,珠江新城,372,4.2,267,4.2,4.2,4.2,23.126553,113.32435
广州逸嘉·威尔斯国际酒店公寓,珠江新城,862,4.3,236,4.1,4.1,4.2,23.131771,113.32319
广州爱丽丝酒店公寓,珠江新城,474,4.2,214,4.1,3.9,4.2,23.124996,113.32306
怡蕊酒店式公寓（广州珠江新城店）（原松海管家公寓）,珠江新城,471,4.2,305,4.1,3.9,4,23.125391,113.32308
树洞优选酒店式公寓(珠江新城店),珠江新城,465,4.4,238,4.1,4.4,4.4,23.12523,113.323135
广州松海管家公寓（广弘天琪总店）,珠江新城,367,4.2,335,4.1,4.1,4.1,23.123907,113.324394
星驿国际酒店公寓广州保利中达店,珠江新城,973,4.1,420,4.1,4.3,4.3,23.121365,113.33624
国门酒店,珠江新城,258,4.3,345,4,3.9,4.1,23.124819,113.3252
广州美忆家酒店公寓（铂林店）,珠江新城,467,3.8,216,4,3.7,3.7,23.125355,113.32312
锦馨屋酒店公寓,珠江新城,866,4,228,4,4,4,23.13183,113.32322
广州龙城威尔斯国际酒店公寓,珠江新城,862,4,218,4,4.1,3.6,23.13178,113.32321
广州永祥公寓,大学城北,852,4,34,4.4,4,3.9,23.067411,113.39965
广州大学城浪漫满屋公寓,大学城北,724,4.5,49,4.4,4.6,4.8,23.067043,113.39845
广州尚馨悦屋旅馆,大学城北,874,3.9,58,4.4,2.7,3.6,23.068031,113.399574
小城之家,大学城北,845,4.5,28,4.4,4.4,4.6,23.068583,113.39891
广州紫云阁公寓,大学城北,847,4.8,74,4.4,4.5,4.7,23.06827,113.39914
广州大学城富康住宿,大学城北,977,4.8,63,4.4,4.7,4.7,23.06729,113.40099
广州大学城青萝公寓(新天地旁),大学城北,772,0,34,4.4,2,2,23.067791,113.39859
广州好时光旅馆,大学城北,936,4.2,55,4.4,4.2,4.2,23.068205,113.40016
广州白领公寓,大学城北,922,0,59,4.4,0,0,23.067446,113.40036
广州番禺区君悦公寓,大学城北,946,4.5,128,4.4,4.3,4.5,23.067715,113.4005
广州大学城新天地J精品酒店,大学城北,863,4.1,308,4.3,4,4.3,23.06967,113.39825
MYROOM特色空间酒店公寓,大学城北,947,4.4,74,4.3,3.9,4.3,23.067213,113.40072
广州馨缘主题公寓,大学城北,797,0,53,4.3,5,5,23.067535,113.399
广州大学城天缘公寓贝岗店,大学城北,833,2.8,48,4.3,3.2,3.3,23.06761,113.399345
大学城公寓,大学城北,942,4.4,0,4.3,4.2,4.4,23.06776,113.40044
广州金豪公寓大学城店,大学城北,872,4.7,89,4.3,4.6,4.7,23.067522,113.39981
甜蜜蜜公寓,大学城北,818,0,76,4.3,4.5,4.6,23.067522,113.39924
广州大学城微爱主题公寓（贝岗新天地店）,大学城北,866,0,79,4.3,4.3,4.3,23.068521,113.3992
广州简爱旅馆,大学城北,755,5,55,4.3,4.1,5,23.067112,113.39875
广州大学城公寓123栋,大学城北,903,0,34,4.3,0,0,23.069317,113.399055
广州哆啦公寓,广州塔,491,0,108,2.8,0,0,23.109562,113.3338
广州育蕾客栈(客村店),广州塔,747,0,1888,2.5,0,0,23.105503,113.32789
广州666家庭公寓,广州塔,941,0,100,-1,0,0,23.109581,113.32097
广州陈田开心住宿,萧岗,836,0,0,-1,0,0,23.210167,113.29241
广州紫荆住宿,萧岗,624,0,58,-1,0,0,23.209002,113.282906
广州深窝青年旅舍,广州东站,453,4.5,0,4.5,4.3,4.4,23.152164,113.33282
广州糖果果青年客栈,广州东站,304,1,243,4.5,1,1,23.154404,113.33338
广州天河希尔顿酒店,广州东站,549,4.5,743,4.4,4.5,4.6,23.152103,113.32728
嘉鸿华美达广场酒店,广州东站,476,4.3,434,4.4,4.2,4.4,23.156937,113.335335
中国市长大厦,广州东站,924,4.4,435,4.4,4.2,4.5,23.14765,113.329094
捷豹酒店,广州东站,864,4.3,328,4.4,4.3,4.5,23.153645,113.33895
广州伦凯·保利中汇公寓酒店,广州东站,211,3.3,168,4.4,4.2,4.1,23.154135,113.32986
易成.保利中汇酒店公寓,广州东站,239,4.3,0,4.4,4.3,4.4,23.153849,113.32986
广州诺盟·保利中汇国际公寓,广州东站,156,4.6,358,4.4,4.6,4.6,23.15484,113.32972
嘉逸豪庭酒店,广州东站,548,4.3,320,4.3,4.1,4.3,23.15157,113.333565
广州穗程威尼国际酒店公寓（非自营）,广州东站,225,4.2,221,4.3,4.2,4.3,23.156713,113.328865
广州歌尔爵斯酒店,广州东站,705,4.3,304,4.3,4.3,4.5,23.157888,113.32431
广州CBD商务公寓,广州东站,644,3.6,85,4.3,3.3,3.5,23.150244,113.33259
华厦国际商务酒店(林乐路),广州东站,887,4.4,423,4.3,4.3,4.4,23.14927,113.33581
广州馨逸公寓,广州东站,561,4.3,88,4.3,3.9,4.3,23.15103,113.33262
广州穗程威尼国际精品酒店式公寓(火车东站店),广州东站,238,3.8,222,4.3,3.6,3.7,23.156586,113.32866
广州A一家青年旅舍,广州东站,293,3,63,4.3,3,3,23.153671,113.33251
私享家酒店公寓保利中汇店,广州东站,224,4.2,331,4.3,4.2,4.3,23.153929,113.33004
广州铁程大酒店(东站店),广州东站,119,4,272,4.2,4,4.1,23.156189,113.329735
7天连锁酒店(广州火车东站店),广州东站,529,4.2,242,4.2,4,4.2,23.151691,113.328224
雪龙商务酒店,天河南,706,4.5,199,4.3,4.4,4.6,23.136833,113.3376
私享家连锁酒店公寓(广州正佳广场店),天河南,262,0,408,4.3,0,0,23.138348,113.33288
广州M&G琰丰公寓酒店,天河南,232,4.1,588,4.3,4.1,4.2,23.138346,113.33251
广州逸尚酒店服务公寓(正佳金殿分店),天河南,379,4.1,398,4.3,4.1,4.2,23.136913,113.334404
怡蕊酒店式公寓（广州富力威尔斯店）,天河南,988,4.1,0,4.3,4.2,4.3,23.131586,113.32311
广州易成酒店服务公寓正佳金殿分店,天河南,256,4.1,404,4.2,4,4.1,23.138376,113.33278
7天优品酒店(广州天河石牌桥店),天河南,858,2.4,327,4.2,4.1,4.1,23.1367,113.33907
7号梦享家青年旅舍,天河南,533,3.4,25,4.2,3.2,4,23.136257,113.32556
广州搜搜小屋住宿,天河南,404,4.5,194,4.2,4.1,4.6,23.13647,113.3268
广州时光家庭公寓,天河南,430,4.3,418,4.2,4.3,4.3,23.136276,113.32658
广州凯伊莱酒店,天河南,439,4.3,179,4.1,4.1,4.2,23.138733,113.32678
广天大厦,天河南,716,4.2,356,4.1,4.1,4.3,23.133488,113.3365
广州逸嘉·威尔斯国际酒店公寓,天河南,969,4.3,236,4.1,4.1,4.2,23.131771,113.32319
如家快捷酒店(广州天河路体育西地铁站店),天河南,842,4.1,189,4,4,4.2,23.140604,113.323395
iU酒店(天河旗舰店),天河南,698,4.5,274,4,4.5,4.5,23.141151,113.32547
广州方洁酒店天河城店,天河南,734,4.2,229,4,4,4.2,23.140858,113.32479
广州朗日青年旅舍,天河南,574,4.1,55,4,3.8,3.5,23.13435,113.325935
锦馨屋酒店公寓,天河南,962,4,228,4,4,4,23.13183,113.32322
广州龙城威尔斯国际酒店公寓,天河南,966,4,218,4,4.1,3.6,23.13178,113.32321
广州优优威尔斯酒店公寓,天河南,1000,3.9,233,4,3.8,3.9,23.131598,113.322945
广州白云区白领电梯公寓,嘉禾望岗,772,0,77,2.4,0,0,23.244246,113.28756
广州市嘉禾望岗温馨公寓,嘉禾望岗,856,0,49,1.6,0,0,23.245136,113.28685
广州苹果公寓白云店,嘉禾望岗,222,0,68,-1,0,0,23.242954,113.29313
广州新豪公寓嘉禾望岗地铁站店,嘉禾望岗,224,0,88,-1,0,0,23.243835,113.29291
广州文星连锁酒店(冼村二店),黄埔大道,667,4.1,199,4.3,3.9,4,23.133202,113.337425
柏高商务酒店(广州体育西路地铁站店),黄埔大道,604,4.4,118,4.3,4.3,4.5,23.1363,113.32651
雪龙商务酒店,黄埔大道,824,4.5,199,4.3,4.4,4.6,23.136833,113.3376
广州天美酒店,黄埔大道,970,3.2,304,4.3,2.8,4,23.139654,113.33663
双城国际公寓,黄埔大道,992,4.2,98,4.3,4.1,4.3,23.125938,113.324554
私享家连锁酒店公寓(广州正佳广场店),黄埔大道,660,0,408,4.3,0,0,23.138348,113.33288
广州悦佳酒店公寓美国领事馆店,黄埔大道,927,4.4,328,4.3,4.1,4,23.12675,113.32454
广州逸尚酒店服务公寓(正佳金殿分店),黄埔大道,590,4.1,398,4.3,4.1,4.2,23.136913,113.334404
广州斑马酒店公寓,黄埔大道,942,4.6,278,4.3,4.1,4.3,23.126673,113.32442
怡蕊酒店式公寓（广州富力威尔斯店）,黄埔大道,807,4.1,0,4.3,4.2,4.3,23.131586,113.32311
广州M&G琰丰公寓酒店,黄埔大道,650,4.1,588,4.3,4.1,4.2,23.138346,113.33251
7天优品酒店(广州天河石牌桥店),黄埔大道,946,2.4,327,4.2,4.1,4.1,23.1367,113.33907
广州易成酒店服务公寓正佳金殿分店,黄埔大道,661,4.1,404,4.2,4,4.1,23.138376,113.33278
7号梦享家青年旅舍,黄埔大道,676,3.4,25,4.2,3.2,4,23.136257,113.32556
广州搜搜小屋住宿,黄埔大道,595,4.5,194,4.2,4.1,4.6,23.13647,113.3268
广州时光家庭公寓,黄埔大道,596,4.3,418,4.2,4.3,4.3,23.136276,113.32658
广州嘉东阳光酒店公寓（原广州嘉东公寓）,黄埔大道,956,4.2,267,4.2,4.2,4.2,23.126553,113.32435
广天大厦,黄埔大道,577,4.2,356,4.1,4.1,4.3,23.133488,113.3365
广州逸嘉·威尔斯国际酒店公寓,黄埔大道,796,4.3,236,4.1,4.1,4.2,23.131771,113.32319
广州凯伊莱酒店,黄埔大道,794,4.3,179,4.1,4.1,4.2,23.138733,113.32678
广州嘉驿国际酒店公寓,江南西,884,3.8,183,4,3.7,3.9,23.096,113.282974
99旅馆(广州江南西分店),江南西,482,4.2,97,3.9,3.9,4.1,23.103567,113.27563
7天连锁酒店(广州昌岗地铁站店),江南西,622,4.4,233,3.9,4.2,4.3,23.098581,113.28309
