name,subway,distance,service_rating,price,environment_rating,overall_rating,location_lat,location_lng
森cafe原木西餐吧,黄沙,997,4,60,4.3,4.4,23.124695,113.24708
广州酒家(文昌总店),黄沙,713,2.8,80,3,4.3,23.119736,113.2524
陶然轩(沙面店),黄沙,531,2.8,95,3,4.3,23.11234,113.250626
丰谷茶楼,板桥,785,2,60,2.9,4.4,23.016663,113.39099
钓渔岛海鲜肥牛火锅,板桥,740,0,43,0,4.4,23.016401,113.3934
东北人家饺子馆(南大路店),板桥,892,3,42,3,4.1,23.014994,113.393654
余荫居,板桥,732,2.8,40,2.9,4,23.016775,113.39204
农家湛江鸡,板桥,760,3.5,42,3.45,3.9,23.016407,113.396385
桥冠酒楼,板桥,460,2.9,205,2.8,3.9,23.020842,113.39824
诗玛蛋糕店,龙归,316,3,155,3,4.4,23.292864,113.30945
生记砂锅粥,龙归,407,3,50,2.8,4.1,23.291632,113.309006
湘江大碗菜木桶饭白云龙归店,龙归,112,3.55,55,3.55,4,23.293978,113.307205
武汉油焖大虾,龙归,85,3.6,59,3.35,4,23.294733,113.30659
玉泉山庄(龙归店),龙归,690,3.6,55,3.5,3.9,23.300882,113.3053
满景楼酒家龙归侨联分店,龙归,629,2.9,47,2.9,3.2,23.289873,113.31004
广州春晖公寓,龙归,75,0,60,0,1.8,23.295576,113.307724
东如家厨,沙河顶,834,2.8,44,2.8,4.5,23.14579,113.31514
渝城味都(永福路店),沙河顶,654,2.5,59,2.5,4.3,23.149668,113.308266
品致尊食府(永福店),沙河顶,771,2.8,42,2.8,4.2,23.148788,113.30756
强胜餐厅,沙河顶,613,3.5,40,3.5,4.2,23.151253,113.3078
海记牛肉(先烈东店),沙河顶,28,3.2,76,3.1,4.1,23.153114,113.31372
九毛九山西面馆(水荫店),沙河顶,586,2.7,54,2.8,4.1,23.149546,113.31765
东来顺(恒福路店),沙河顶,979,3.1,116,3.2,4.1,23.152882,113.30386
海南人酒家,沙河顶,435,2.4,75,2.3,4.1,23.152628,113.317665
尚品西餐,沙河顶,363,0,51,0,4.1,23.152348,113.31689
广东省歌舞剧院餐厅,沙河顶,712,2.9,60,2.9,4.1,23.150232,113.31966
邓妈青蛙王子川菜酒楼,沙河顶,918,2.7,98,2.6,4.1,23.146711,113.319084
丰记湛江鸡(欧亚店),沙河顶,177,2.4,57,2.5,4,23.15189,113.312355
顺丰轩园林酒家,沙河顶,333,2.5,73,2.7,3.9,23.15215,113.31652
阿具客家土菜馆(中核店),沙河顶,699,2.6,67,2.3,3.9,23.149818,113.307625
同湘会(直营第7分店),沙河顶,632,2.4,57,2.4,3.9,23.15013,113.30819
二郎田鸡(总店),沙河顶,687,2.3,56,1.7,3.9,23.15384,113.32012
弘茗居,沙河顶,380,3.7,40,3.8,3.8,23.152018,113.316956
西湖公馆,沙河顶,831,4.2,79,4.4,3.8,23.148386,113.30716
点心皇子(欧亚店),沙河顶,163,3.35,48,3.3,3.7,23.152308,113.31211
清远鸡村(广州大道中),沙河顶,776,2.9,60,3,3.7,23.152279,113.32098
顺德渔村(十三分店),西门口,808,2.9,72,2.9,5,23.136387,113.256744
广州市越秀区沸腾久久餐厅,西门口,801,0,45,0,5,23.131403,113.27023
林海土蜂蜜(西华路分店),西门口,610,0,71,0,5,23.136372,113.26012
将太屋,西门口,643,2.3,51,2,4.8,23.13381,113.25673
转角遇到爱(起义路店),西门口,845,3,44,2.9,4.7,23.129644,113.27048
爱蜜思DIY,西门口,368,3,51,2.9,4.7,23.128113,113.26337
喜之味,西门口,574,2.8,40,2.8,4.5,23.127544,113.258545
鹅仔饭店,西门口,432,3.2,58,3.2,4.4,23.128677,113.265526
卡朋西餐(越富店),西门口,482,3.2,51,3.2,4.4,23.135447,113.261
蒙地卡罗(时代国际店),西门口,903,2.5,77,3,4.4,23.139109,113.25994
合得人富林酒家(人民北路店),西门口,949,2.2,50,2.4,4.4,23.139732,113.26092
必胜宅急送(中山七路店),西门口,756,2.2,47,2.5,4.4,23.131462,113.255005
丁煮场,西门口,376,3.4,68,3.4,4.4,23.130838,113.25875
荔苑(濠畔商厦店),西门口,958,3.55,47,3.75,4.4,23.122688,113.262634
利口福(人民中店),西门口,718,4.5,50,4.5,4.4,23.125515,113.25927
食为先(海珠北路店),西门口,168,3.2,47,3.3,4.3,23.131947,113.26389
回民饭店,西门口,132,3.35,50,3.4,4.3,23.131079,113.26113
荣生集北水蛇粥(光孝路),西门口,156,2.4,40,1.9,4.3,23.132687,113.26267
越秀区莎车清真美食,西门口,426,2.8,40,2.9,4.3,23.12869,113.26546
红城美食城,西门口,616,2.3,52,2,4.3,23.13562,113.25862
乡巴佬重庆农夫烤鱼,市桥,274,2.8,42,2.8,5,22.954159,113.37061
HelloHandmade烘培坊,市桥,728,0,120,0,5,22.949383,113.36577
私家食屋,市桥,339,4.5,70,4.5,4.7,22.952694,113.36701
品栈酒窖主题餐厅,市桥,571,3.5,113,4,4.6,22.9504,113.36758
荷田会(市桥店),市桥,246,3.8,64,3.9,4.6,22.9577,113.36818
千顺料理●回转寿司,市桥,175,3.7,56,3.7,4.6,22.954565,113.36974
樱丽酒庄ROCK&#039;S BAR,市桥,316,3.8,61,3.8,4.6,22.95305,113.36995
Shoei苏以酒吧(繁华路店),市桥,916,3.65,43,3.45,4.6,22.94782,113.36507
尊玉比萨(光明北路店),市桥,525,3.2,40,3.2,4.5,22.950788,113.3678
皇家大厨,市桥,246,2.6,50,2.1,4.5,22.9577,113.36818
1979KaiseRdom Club,市桥,692,3.7,47,3.7,4.5,22.95661,113.375
爱品客蛋糕(市桥店),市桥,233,3.45,68,3.4,4.4,22.956408,113.37041
湘邻呷铺(市桥店),市桥,246,3.2,51,3.3,4.3,22.957699,113.36818
旺角私房菜,市桥,813,3,40,2.9,4.3,22.949581,113.37304
田鸡世家(市桥店),市桥,226,3,44,3,4.3,22.95671,113.370125
禾绿回转寿司(易发商业街店),市桥,887,2.3,66,2.6,4.3,22.947624,113.36981
强记火锅,市桥,959,3.65,41,3.5,4.3,22.964083,113.36921
筷乐食带(易发街1号店),市桥,982,4.15,50,4.1,4.3,22.947039,113.37115
川味轩,市桥,905,2.2,41,1.8,4.3,22.958506,113.360146
富丽宫,市桥,956,2.9,40,3,4.2,22.948257,113.37342
广州市番禺区石基田苑餐饮店,低涌,968,3.6,49,3.6,3.8,22.934282,113.490456
全聚轩,低涌,170,3.45,48,3.35,3.7,22.926622,113.49254
庆仔土鸡店,苏元,871,4.5,50,4.5,4.5,23.175297,113.46607
原味主张椰子鸡(萝岗万达广场店),苏元,152,3.8,73,3.8,3.7,23.175152,113.4738
万岁寿司(萝岗万达店),苏元,152,3.9,74,4.05,3.3,23.17515,113.4738
木槿花韩国料理,苏元,485,0,52,0,-1,23.172478,113.47232
稻香源(中华广场店),烈士陵园,299,2.8,67,2.8,5,23.132933,113.28925
广州市越秀区晓薇西餐厅,烈士陵园,523,3.65,70,3.65,5,23.13756,113.29121
酸菜鱼,烈士陵园,361,0,49,0,5,23.131676,113.288925
香喷喷美食,烈士陵园,637,4.6,40,4.6,5,23.127842,113.29504
HUNTING亨庭特调鸡尾酒沙发馆,烈士陵园,989,3.4,50,3.4,5,23.1417,113.2905
潮福轩酒家,烈士陵园,845,2.7,130,2.5,4.9,23.13942,113.29651
1920咖啡厅(建设六马路店),烈士陵园,539,3.1,141,3.6,4.8,23.137726,113.29137
袍哥,烈士陵园,781,4.6,104,4.45,4.7,23.139788,113.2905
健膳阁,烈士陵园,587,3.1,42,3.6,4.7,23.127666,113.29267
凤凰楼酒家,烈士陵园,917,3,54,2.5,4.6,23.137745,113.28489
博禧轩本色湘菜执信店,烈士陵园,702,3.2,127,3.2,4.6,23.134165,113.29893
花园酒店名仕阁餐厅The Connoisseur,烈士陵园,972,4.15,303,4.15,4.6,23.141668,113.292694
MORA COFFEE(建设大马路店),烈士陵园,926,3.85,53,3.8,4.6,23.14009,113.28754
迷鲤寿司店,烈士陵园,166,2.4,66,2.2,4.5,23.131813,113.29111
陆小凤四川料理(地王店),烈士陵园,247,3.85,84,3.9,4.5,23.132172,113.28991
南国风味酒家,烈士陵园,765,2.7,55,1.8,4.5,23.13899,113.28863
曼谷5巷,烈士陵园,561,3.2,87,3.2,4.5,23.137932,113.29142
弘前寿司,烈士陵园,593,3.4,59,3.3,4.5,23.127619,113.29266
拉丁餐厅(建六店),烈士陵园,798,2.9,80,2.9,4.5,23.14008,113.29143
新保挪威三文鱼专卖(东川路店),烈士陵园,361,3.1,44,3,4.5,23.129766,113.293
君悦酒店中餐厅,金融高新区,229,4.5,273,4,5,41.82102,123.44334
禾绿回转寿司(华府天地店),金融高新区,571,2.5,69,2.5,5,41.818413,123.439476
星城大酒店-自助餐厅,金融高新区,804,4.5,100,4.5,5,41.825733,123.45158
鲨鱼咬土司(金融中心店),金融高新区,656,0,63,0,5,41.81712,123.441864
财富唐酒店-咖啡厅,金融高新区,269,4.5,198,4,5,41.820637,123.44186
雍户日韩食堂,金融高新区,567,3,57,3,5,41.818527,123.439285
牛多多重庆全牛火锅,金融高新区,857,0,43,0,4.9,41.824295,123.43238
三友吉列猪排专门店(华府新天地店),金融高新区,573,3.5,40,3.5,4.9,41.817986,123.44096
氧气书吧,金融高新区,259,4.35,50,4.5,4.8,41.82069,123.443016
红高粱烧烤店昆山中路店,金融高新区,791,2.9,53,2.9,4.8,41.82434,123.4332
Amore Pizza（华府天地店）,金融高新区,523,0,81,0,4.8,41.819214,123.43883
艾美时品质餐厅(华府店),金融高新区,553,3.5,83,3.5,4.8,41.818237,123.44066
三友,金融高新区,625,4.55,61,4.6,4.8,41.817383,123.442955
京福华肥牛(皇姑店),金融高新区,796,3,57,3.1,4.8,41.830162,123.442726
刘一锅筋头巴脑(惠工店),金融高新区,823,3.4,51,3.4,4.7,41.815674,123.44401
必胜客(北站店),金融高新区,673,3,68,3.2,4.7,41.82343,123.45069
正阳鱼馆(龙江店),金融高新区,833,3.4,50,3.4,4.7,41.830494,123.44271
酷公社(沈阳天地店),金融高新区,966,4.55,69,4.6,4.7,41.83103,123.4381
台湾小调,金融高新区,619,0,63,0,4.7,41.817455,123.44183
东北大厦芙澜啤酒花园,金融高新区,806,0,105,0,4.7,41.816265,123.43897
如轩砂锅粥(洛溪店),厦滘,494,2.3,59,3,4.6,23.042383,113.32255
喜御酒店-中餐厅,厦滘,605,3.65,200,3.65,4.6,23.04229,113.33308
凹凸餐厅酒吧,厦滘,797,3.4,50,3.5,4.5,23.042606,113.31951
上漖美食邨,厦滘,489,3.65,45,3.35,4.4,23.042934,113.32251
潮源酒家,厦滘,873,3.4,103,3.4,4.2,23.041616,113.3356
牛德喜,厦滘,803,3.85,142,3.85,4.2,23.04137,113.33483
海鲜码头酒家,厦滘,631,3.1,63,3.4,4,23.042269,113.333336
韩顺,厦滘,507,3.2,67,3,4,23.042395,113.32242
新记美食,厦滘,553,2.9,42,2.9,4,23.046564,113.32316
英豪宾馆,厦滘,952,3,100,3,4,23.042727,113.336555
实惠坚迎宾会,厦滘,796,2.8,81,2.8,3.9,23.042585,113.31953
丽江明珠美食坊,厦滘,858,2.9,50,2.9,3.8,23.041578,113.33544
嘉禾饮食味道馆,厦滘,910,2.5,62,2.6,3.7,23.03514,113.32702
四海一品,厦滘,601,2.9,88,3.5,3.4,23.03919,113.32348
广州酒家(官洲店),官洲,46,3.1,52,3.1,4.6,23.073015,113.38368
常乐农庄,官洲,332,3.6,53,3.45,4,23.074013,113.38632
渔堂官洲农庄,官洲,465,3.45,80,3.25,3.9,23.06933,113.38524
生物岛江边烧烤驿站,官洲,406,3.35,47,3.45,3.5,23.070395,113.38592
乡下农庄,官洲,66,2.8,60,2.8,3.3,23.072508,113.38339
仑头海鲜城,官洲,793,2.3,101,2.5,3.1,23.07693,113.37669
万达希尔顿酒店白云宴会厅,飞翔公园,893,4.5,800,4.5,5,23.181738,113.27502
锅掌门,飞翔公园,413,0,43,0,5,23.177658,113.273026
禾绿回转寿司(万达广场店),飞翔公园,412,3.4,60,3.5,5,23.177513,113.27315
潮州老鸭店,飞翔公园,748,3.1,52,3,5,23.168362,113.27014
红草火辣栈,飞翔公园,965,3,64,4.5,5,23.179619,113.26203
湘粉米坊木桶饭,飞翔公园,726,2.5,40,1.9,4.9,23.16931,113.273415
聚酒,飞翔公园,762,3,80,3,4.8,23.180637,113.27449
99生鱼片,飞翔公园,978,4,84,3.8,4.7,23.179539,113.26184
友恋阁,飞翔公园,952,0,70,0,4.7,23.17935,113.26201
必胜宅急送(远景店),飞翔公园,792,2.5,46,2.3,4.7,23.177351,113.26275
建发美食,飞翔公园,367,3,45,3,4.7,23.174654,113.26653
莎颖西餐厅,飞翔公园,672,4,55,4.2,4.7,23.173597,113.263725
韵味湘厨,飞翔公园,719,0,47,0,4.7,23.168633,113.27052
赤道寿司料理,飞翔公园,118,3.55,42,3.5,4.7,23.174953,113.26894
嘉家挪威三文鱼,飞翔公园,581,3.8,51,3.8,4.7,23.174038,113.26453
麻蒲碳烤肉,飞翔公园,715,3.8,83,3.85,4.6,23.179031,113.264565
璞园香约,飞翔公园,452,3.4,89,3.5,4.6,23.172447,113.26673
玉楼梦,飞翔公园,931,4.25,56,4.4,4.6,23.179262,113.2622
鑫斯炸鸡,飞翔公园,589,4.3,57,3.7,4.6,23.17846,113.26565
Caffebene咖啡伴你,飞翔公园,915,3.3,41,3.4,4.6,23.179617,113.26262
湘缘家常菜馆,燕岗,274,1.9,45,1.9,5,23.08466,113.2789
客乡韵客家特产店(江燕店),燕岗,896,0,46,0,5,23.08656,113.284874
點都德,燕岗,405,0,59,0,4.7,23.080746,113.28037
山东老家江燕分店,燕岗,519,3,56,3.2,4.6,23.08077,113.28167
九毛九山西面馆(燕汇广场店),燕岗,918,0,51,0,4.6,23.088509,113.283615
粉好美食,燕岗,452,3,40,2.9,4.6,23.085426,113.28051
大鸽饭(海珠店),燕岗,398,3.2,56,3.2,4.5,23.082092,113.28092
川菜王(庄头东边街),燕岗,605,3.65,48,3.55,4.5,23.087168,113.27355
STAY CAFE,燕岗,175,3.65,40,3.85,4.4,23.084269,113.276436
燕锅中山石岐乳鸽专门店(江燕路店),燕岗,998,2.5,40,2.4,4.3,23.087727,113.285286
q.cafe,燕岗,160,3.6,58,3.7,4.3,23.084026,113.276245
石头咕餐厅(燕翔店),燕岗,529,3,73,3.2,4.2,23.08602,113.28095
天水-创意蔬菜料理,燕岗,98,3.4,70,3.5,4.2,23.083448,113.276436
真好嘢酒家,燕岗,891,3.6,47,3.9,4.1,23.07725,113.28338
茶油湘菜馆,燕岗,608,2.9,47,2.8,4.1,23.087029,113.2733
鱇鲜挪威三文鱼(保利百合店),燕岗,675,3.7,50,3.65,4.1,23.079203,113.28242
稻香酒家(江燕店),燕岗,932,3.1,65,3.5,4,23.088678,113.28364
元祖(江燕路店),燕岗,877,2.2,60,2.3,4,23.085901,113.28501
新聚贤酒楼,燕岗,556,3.5,51,3.35,3.8,23.079575,113.28126
俊杰美食,燕岗,841,3,42,2.8,3.7,23.08872,113.271965
成渝川菜馆,万胜围,173,0,40,0,4,23.105436,113.391754
绿荫美食山庄,万胜围,503,4.5,50,4.5,3.9,23.10833,113.389885
顺金海饭店,万胜围,376,2.9,55,2.9,3.6,23.106974,113.3929
美食阁,万胜围,216,0,42,0,-1,23.102049,113.39085
阿牛农家菜(芳村店),沙涌,705,2.2,43,2,3.2,23.086813,113.24724
均安鱼鸽农庄,沙涌,450,4.5,40,4.5,3,23.08528,113.253525
2号码头,沙涌,797,0,111,0,-1,23.094433,113.259056
名庄,沙涌,900,0,52,0,-1,23.09088,113.26221
顺德一品粥(广州芳村店),芳村,618,2.1,66,3.2,4,23.098866,113.24341
温祈福酒家,芳村,869,2.7,69,3,4,23.097149,113.23875
人民公社(芳村大道中),芳村,296,3.2,48,3.1,4,23.103065,113.24473
好客之家客家王酒家(芳村总店),芳村,938,2.4,58,2.6,4,23.107893,113.23385
德盛烧鹅饭店(东漖北路店),芳村,972,2,40,2,4,23.097582,113.236084
添宝私房菜,芳村,617,4,40,3.1,4,23.099463,113.23922
白鹅潭风情酒吧街,芳村,588,3,40,3,4,23.10648,113.24741
亚米高酒吧,芳村,541,2,79,2.4,4,23.10715,113.24646
珍伟猪肚包鸡(芳村店),芳村,710,1.7,48,1.7,3.9,23.098015,113.24333
海南东山羊庄芳村总店,芳村,798,2.2,65,2.1,3.9,23.097204,113.2433
粤兴沙姜鸡,芳村,330,2.9,45,2.8,3.9,23.101418,113.241425
wolffy cafe,芳村,848,3.95,45,4.3,3.9,23.103361,113.2504
有机缘,芳村,542,3.7,90,3.7,3.8,23.107187,113.246445
聚方圆,芳村,739,3.2,59,3.1,3.8,23.097744,113.2433
味笑乐餐厅,芳村,141,3,52,2.8,3.7,23.103046,113.24202
上渡食家(分店),芳村,225,2.6,40,2.6,3.6,23.10232,113.24174
盛苑酒家,芳村,776,2.3,49,2.7,3.6,23.097473,113.24061
广州清心鸡沙田乳鸽店,芳村,99,2.8,40,2.7,3.5,23.103561,113.24162
均安鱼庄(花地美食广场店),芳村,699,2.3,42,1.8,3.5,23.098034,113.24252
新记火窝城,芳村,963,2.5,76,2.3,3.5,23.09576,113.24371
中国大酒店-大堂吧,越秀公园,152,2.8,40,2.8,4.3,23.146,113.26631
文客咖啡,越秀公园,946,3.7,62,3.65,4.3,23.148092,113.258675
新泰乐(盘福店),越秀公园,543,2.2,75,2.4,4.2,23.14166,113.266396
年年有渔(香江店),越秀公园,806,0,53,0,4.2,23.153584,113.26677
雅韵轩(越秀公园店),越秀公园,673,2.5,110,2.6,4.2,23.143934,113.27377
凯斯尔新疆餐厅,越秀公园,615,3,83,3.3,4.2,23.140862,113.26802
丽廊餐厅,越秀公园,152,3.8,253,3.3,4.2,23.146,113.26631
利口福(盘福店),越秀公园,542,3.1,62,3.1,4.2,23.141857,113.26577
六婶西关小厨盘福路店,越秀公园,664,2.4,56,2.4,4.1,23.140663,113.26586
扬扬居酒屋,越秀公园,534,3.1,70,3.1,4.1,23.141747,113.26639
仁山人海,越秀公园,401,2.3,43,2.8,4,23.142778,113.267975
山东老家NO.11,越秀公园,716,3.8,60,3.9,4,23.139952,113.26803
百圣小厨(A店站前横路),越秀公园,865,2.7,49,2.6,4,23.146965,113.2593
绿岛西餐酒廊兰圃公园店,越秀公园,237,2.3,99,4.1,4,23.148417,113.26704
咖啡道西餐厅,越秀公园,362,3.55,55,3.55,4,23.143255,113.26872
咖啡磨,越秀公园,296,3.2,171,3.7,4,23.145542,113.265
越秀渔村,越秀公园,496,2.7,53,1.8,3.9,23.14192,113.26764
东北人饺子粗粮馆蓝宝石大厦店,越秀公园,657,2.2,43,2.2,3.9,23.142185,113.26322
爱客多蛋糕店(越秀公园店),越秀公园,120,3.55,67,3.6,3.9,23.14563,113.26859
福仙来酒家东山分店,越秀公园,903,2.7,49,2.5,3.8,23.138298,113.26856
金佳利酒家,琶洲,257,2.6,79,3.1,3.5,23.10335,113.37534
Portal大堂酒吧,琶洲,633,3.75,130,3.8,3.5,23.10384,113.36702
绿宝石咖啡厅,琶洲,288,2.8,60,2.8,3.1,23.10284,113.37533
麦当劳(会展二期分店),琶洲,713,2.2,45,2.3,2.7,23.107254,113.36686
南丰朗豪酒店-宴会厅,琶洲,695,0,480,0,2.6,23.102541,113.366714
广交会威斯汀酒店-宴会厅,琶洲,444,4.5,228,4.5,1,23.101894,113.36989
炉烧户外烧烤餐厅,琶洲,677,0,200,0,-1,23.103577,113.36662
珍妮花西餐,祖庙,463,4.5,54,4.5,4.4,23.03074,113.114815
平谦酒店美景西餐厅,祖庙,379,3.95,63,4.15,4.4,23.033726,113.11518
平沢寿司店,祖庙,947,3,62,3,4.4,23.025105,113.12275
小小火锅,祖庙,625,3.6,42,3.45,4.4,23.027254,113.117714
Hello Kitty Cafe,祖庙,542,3.2,53,3.4,4.4,23.03627,113.122475
馥澜吧,祖庙,509,3.2,45,3,4.4,23.032352,113.1138
点石西餐厅JohnsCAFE&BAR,祖庙,441,0,59,0,4.4,23.0319,113.11455
探鱼(岭南新天地店),祖庙,645,4.35,74,4.5,4.3,23.035625,113.12427
太艮堡毋米粥,祖庙,485,3.2,100,3.4,4.3,23.03584,113.122154
芽荘越式料理,祖庙,476,3.2,79,3.3,4.3,23.035545,113.12233
御明轩桃园明宴食府,祖庙,544,3.1,298,3.8,4.3,23.03196,113.11351
潮庭港式茶餐厅(同济广场店),祖庙,954,3.3,42,3.4,4.3,23.024328,113.11719
蓝心钢琴主题餐厅,祖庙,450,2.8,40,2.8,4.3,23.034157,113.1146
竹马居酒屋,祖庙,584,3,70,2.9,4.3,23.03105,113.11337
波意利,祖庙,604,0,95,0,4.3,23.035475,113.12389
金城大酒店食街,祖庙,437,3,40,3.1,4.3,23.031763,113.11463
花甜汇,祖庙,611,3.95,42,4.05,4.3,23.035454,113.123985
同湘会(第27分店),祖庙,118,3.8,61,3.8,4.2,23.033175,113.117676
莱茵阁·西餐咖啡厅(祖庙店),祖庙,687,2.6,97,2.8,4.2,23.03897,113.118355
Zen23采蝶餐吧,祖庙,658,4.25,77,4.45,4.2,23.036251,113.123985
怡新素食(东山店),动物园,363,3,51,3.1,4.2,23.137693,113.312256
23A私房菜馆,动物园,458,3,71,3,4.2,23.140736,113.318275
黄果树贵州酒家,动物园,172,2.2,65,3,4.2,23.140837,113.312126
同湘会(直营第22分店),动物园,678,3.9,62,4,4.2,23.134865,113.315956
香兰印尼餐厅(环市东路店),动物园,300,3.4,50,3.4,4.2,23.140863,113.31087
香榭丽舍扒房,动物园,915,3.8,496,4.05,4.2,23.144041,113.32195
拾陆茶记,动物园,762,3.2,45,3.2,4.2,23.134607,113.31736
速品广州旗舰店,动物园,278,4.2,44,4.55,4.2,23.14086,113.31108
2 On 988 Cafe,动物园,961,3.4,396,3.6,4.2,23.14419,113.322365
张记旺角食街东山店,动物园,109,2,45,2,4.1,23.141218,113.31465
澳门街（东峻店）,动物园,341,3,73,3.2,4.1,23.137568,113.313835
惠食佳名豪轩分店,动物园,611,3.9,147,4,4.1,23.13766,113.30876
山东老家(东都店),动物园,364,2.3,59,2,4.1,23.140905,113.31025
鸟剑居酒屋,动物园,326,4.15,126,4,4.1,23.14085,113.310616
唐三毛河鱼馆,动物园,370,2.4,68,2.2,4.1,23.141985,113.317116
蠔元,动物园,666,3.1,64,3,4.1,23.13966,113.32024
湖南味室(越秀店),动物园,936,2.6,46,2.5,4.1,23.139347,113.30475
望天阁湘菜馆,动物园,967,2.9,53,2.9,4.1,23.14371,113.32265
南粤宫,动物园,915,4,162,4.1,4.1,23.144041,113.32195
臣福龙小东北(中山一路分店),动物园,678,2.1,49,2,4.1,23.135084,113.31656
标帜餐厅,猎德,533,3.4,99,3.5,4.6,23.127426,113.33488
六十三号西餐厅,猎德,915,3.4,90,3.4,4.6,23.120651,113.34688
谷林尚蜂燕翅鲍,猎德,879,3,574,3,4.6,23.128407,113.34625
尚宴菜馆,猎德,215,3,69,3,4.6,23.126036,113.337845
天吧,猎德,933,3.3,228,3.4,4.6,23.123549,113.32979
四季酒店中庭酒吧,猎德,976,3.4,229,3.5,4.6,23.123316,113.32939
MrPilot飞行先生(兴国路店),猎德,385,4.05,124,4.25,4.5,23.127432,113.337166
大赏东南亚餐厅吧,猎德,264,0,99,0,4.5,23.126665,113.3383
曼索蒂西班牙餐厅,猎德,882,4.5,300,4.5,4.5,23.12099,113.34669
Love Bay Cafe,猎德,797,3.2,88,3.2,4.5,23.124062,113.331085
广州富力丽思卡尔顿酒店-丽轩中餐厅,猎德,565,3.2,403,3.3,4.5,23.121908,113.33401
珍珠酒廊,猎德,572,3.3,199,3.3,4.5,23.1219,113.33394
曼索蒂咖啡(广粤店),猎德,928,3,117,3.2,4.5,23.12052,113.34695
花城湾牛肉火锅,猎德,66,3.95,91,4.15,4.4,23.123886,113.33845
太艮堡毋米粥广州(冼村店),猎德,445,2.8,101,3.1,4.4,23.12827,113.33803
香兰印尼餐厅(珠江新城店),猎德,277,3.4,50,3.4,4.4,23.126678,113.33791
潮丰园,猎德,351,3.3,91,3.3,4.4,23.126333,113.3362
袍哥码头重庆老火锅-天河分舵,猎德,134,4.2,119,4.05,4.4,23.12388,113.337654
麻花大院餐吧,猎德,269,3.1,94,3.2,4.4,23.126236,113.340515
多莫,猎德,254,3.4,95,3.4,4.4,23.126534,113.338165
鸽王轩食鸽专门店,员村,755,3,48,3,4.2,23.123434,113.377525
大鱼丰饭,员村,166,2.6,74,2.4,4.1,23.12304,113.37054
山泉公馆酒家,员村,876,3.3,84,4.2,4.1,23.128962,113.367516
生记餐厅,员村,830,3.65,60,3.65,4.1,23.124788,113.37774
冠英重庆火锅,员村,180,3.8,77,3.75,4.1,23.12317,113.37051
西厢记主题餐厅,员村,664,3,57,3,4.1,23.117474,113.375175
鸡会鱼,员村,652,0,48,0,4.1,23.121513,113.3768
雪贝尔艺术蛋糕坊(鸿运花园店),员村,874,3.1,45,3.1,4.1,23.128538,113.37435
东璟酒家,员村,839,2.5,54,2.9,4,23.128798,113.36812
Hanging Garden西餐厅,员村,491,3.3,64,3.4,4,23.119642,113.37476
旺记潮州砂锅粥,员村,420,3.8,64,3.9,4,23.11778,113.37013
兄弟汕头牛肉火锅城,员村,550,3,55,2.9,4,23.11664,113.369705
金龙饺子馆NO.5,员村,348,2.3,42,2.3,4,23.124664,113.37005
宏奇创意料理,员村,762,4.5,101,4.5,4,23.128378,113.3697
东北饺子王,员村,874,3.4,76,3.4,4,23.12037,113.378876
